plot_id,paddy_area_m2,weed_density,avg_height_cm,rainfall_mm,avg_temp_c,actual_yield_MT
27,7959.249698964228,0.35171492784625974,106.9246289494219,827.7794330777214,30.381952973244843,4.398829475458833
28,8682.739208351306,0.34559228948727466,114.4389127149174,706.6937589194233,28.937901824253164,5.099223941
29,8862.553508382698,0.1616851656351395,92.69590187332743,718.5916594668828,32.42770568438555,4.550639020206072
30,7606.835949255995,0.34012041595273707,104.62523804422223,702.9128614550559,30.162847030849324,3.989223963817343
31,8897.353159373308,0.062952672,90.94292898279221,529.5968555837748,32.02762495,4.7347529715574215
32,7892.205484480771,0.2586944574687186,101.95990763714829,617.3335456,29.623863651890595,4.270411280630934
33,7649.618663866143,0.13050309305069607,98.91797460065008,750.3759193453272,28.487377808840037,4.291267952468123
34,9682.436735682666,0.09219841,114.16015988894611,490.5491590212637,33.95549077292658,6.366509308138335
35,9720.953676071487,0.076933621,103.2558182,561.1411104358849,28.937209047583597,5.839283506289515
36,9359.313900667861,0.2937010715573489,95.48519116260456,560.5276433863414,33.93052596378089,4.725741927451361
37,8200.611669098753,0.16895623731882314,88.42287355,622.8075710378024,33.863679595398686,4.048347723543434
38,7724.645862214683,0.3036683700350665,89.53740486204804,842.1474964,32.76290862344824,3.5303029824111305
39,9073.735960977961,0.072874719,91.75950789853705,477.0010186735288,31.956537772491984,4.8999132913763175
40,8512.350735601083,0.16035161824071364,92.52899984020894,657.4803978,31.46684230150651,4.466858589231479
41,7780.6879401429915,0.23882195233136805,110.51848173523413,521.7458728048841,33.19660927226701,4.762575322505028
42,8638.906893255922,0.32675310769363725,101.83668364847574,838.2706181638977,29.73663712971693,4.446219512957084
43,7579.093598565002,0.1615633760262245,100.70172734123099,495.32140189098567,30.806087274909263,4.258574913433657
44,9591.436925,0.2690619817529532,88.44306615607653,611.4404009446365,31.71633981619901,4.369412194181035
45,8095.193957680039,0.3600922118826655,110.80419080048304,745.1539939338425,30.467142855216945,4.537456693399651
46,9023.801254014159,0.2655521158638066,106.68442909625452,731.8217712109781,30.564918724541606,5.058538192225067
47,8216.935475005645,0.13153581616377183,87.03005085700005,619.0914547575729,29.981708005012507,4.132921541798569
48,8696.156448708965,0.058540274,106.23505291689307,588.6096671810873,31.385390900107218,5.358268640468758
49,8757.433642489543,0.3545346058653255,101.30614652027938,609.0449514211482,33.103447168090696,4.389382974679205
50,7925.165247708712,0.057444294,87.45176037240334,555.7105052634557,29.209170268037877,4.0273599047452375
51,9730.044643858484,0.35614558543946984,98.74901925,532.1331754827199,33.606598232520646,4.742290051583413
52,9282.805493730564,0.23512799690952424,99.54088861390142,643.215879,32.13452592248938,4.995058015605557
53,9660.847565597634,0.37867369447951366,89.97323620489827,557.4135024270429,32.93963927608018,4.223347477066723
54,9558.102905983593,0.3295741325207829,113.37094441000846,564.984666,31.33714415578007,5.538838242682841
55,8875.169951265496,0.39927693868666814,110.49926114441986,712.7024253898228,32.67710020854438,4.723066628243994
56,9620.310740553168,0.17274913540809855,105.07067011987326,837.4149326799569,28.09720238,5.577394228466629
57,7703.532754719415,0.31851590112589445,98.86886683001822,691.4548802,32.91028254867721,3.9970015980683256
58,7950.760583564034,0.19067581976323478,97.35296624753525,480.7917868259865,28.24083315,4.263723316847074
59,7604.022764494238,0.21795646710636812,104.52920401452863,480.2334455416268,33.339480258177176,4.258129161640836
60,8248.259760755507,0.26962691212642953,101.36295608220716,830.5692883382264,33.95177648343186,4.4061964132131015
61,8393.957766285808,0.35578698996521857,86.86819317645657,568.9163161229335,29.76440477306067,3.675451647883491
62,8124.102773079961,0.3944292142197533,100.37507946310996,486.82679443299014,29.26191133771476,4.047947622293081
63,9406.096271049437,0.3188956948525814,109.19210851698519,689.6178348601526,32.592180183148244,5.209758568394023
64,8320.532651395255,0.19621837375856682,98.77719632790874,699.4595113161065,29.51815804552152,4.525478792801844
65,8146.1493722809755,0.19747495079697458,86.55869732662805,709.4019280474753,33.19337429903322,3.719543294
66,8748.200991263971,0.30815380555611205,108.588346,556.9608111430165,28.617055552944862,4.877846691190025
67,7824.125717441954,0.13357200101890582,91.04091346407924,456.0442737,28.75573117827615,3.9925870051635846
68,9345.053055734292,0.08866594,92.75862504664116,836.0061477817887,33.87490933060369,5.025153552783311
69,7671.466480463473,0.1741177551742718,89.94119060296887,550.3572183,32.04303338962003,3.816644150952988
70,9769.839954181189,0.15053364707892863,94.90645194614493,720.4105152210191,33.08132334657372,5.116186498
71,9276.162969382312,0.15370784215959654,107.70254517065905,732.6519479514839,29.94597626410911,5.530524807725898
72,7957.046067528597,0.1317627128674685,100.58157578511812,694.0029668317943,32.058902497123626,4.527201738428716
73,7512.700869384285,0.064732616,91.14643822452138,575.1629576854593,31.565450963851582,3.984901871904583
74,9375.561285446118,0.056255877,111.33490234456123,558.4385015056263,31.61890072073768,6.075459175553167
75,9125.771890849519,0.39570283640761106,111.38745564854588,689.0673130810812,32.09519475722633,4.988914888
76,9176.716486494272,0.19972059680755183,111.11735275138021,796.4382534446765,31.452155038774592,5.6030983826257925
77,9273.921797377676,0.18451432650588862,92.16388634144617,828.6934915693582,30.574374215815997,4.676627252271589
78,7670.302698988407,0.2878765489425745,98.53718032542965,492.36232176150304,29.65553616628328,3.942989507815559
79,8324.471175651826,0.12638886075277248,114.54968968422625,511.9314450390879,32.611487985479215,5.504486184008696
80,7766.498836907798,0.3824864143825789,108.16037428929971,827.8945035132319,29.357634580019116,4.101472888887151
81,9485.137879513864,0.32522075504544323,85.81502264,744.6140913,32.15412583692648,4.076470313602327
82,8933.585691703383,0.081293851,86.95613773781476,803.1975299319092,29.39999693589596,4.5296510512232135
83,8261.065457161094,0.19615327152472495,98.91794130436998,531.0530536541372,31.751981019726724,4.436290116372357
84,7646.184205657854,0.35769140764675766,112.27660617584681,685.0343484437608,32.482469602774174,4.305914965237941
85,8215.259339946024,0.3806562078019936,101.16105393858143,730.4558377669895,29.312283333439236,4.093183528151081
86,8247.921640661518,0.21359052893745445,99.93437524,722.0447542,28.35965980516785,4.457174470921848
87,9178.094210177547,0.26469398622374773,88.16421099869892,613.2606763466792,28.785842457965046,4.356704201430577
88,8966.382184,0.10846188113222634,104.70340314172881,456.1579566765234,31.63598180362615,5.398042815
89,9540.589307925551,0.3969090191479418,109.66309481800677,683.1704227217052,33.09667843735441,5.199395520199965
90,8586.094327872483,0.13108509548420522,96.41260022522687,551.2406156718434,28.269980927412547,4.603048955117484
91,7775.066765658094,0.379956121,108.26835552775982,630.1016984571561,32.404907554249874,4.129623871536814
92,9140.463010612888,0.27737632714732896,113.93429961702435,833.032406,30.04791187570031,5.326589190428649
93,9249.805611818863,0.2627078782076007,91.11299377383067,609.6141270569739,30.871170219517136,4.418404279220802
94,8790.937554409842,0.22944097885577802,100.69988893584224,785.9206426657706,33.573157299073394,4.810911888162961
95,9273.224514,0.13073443410121555,93.61413874253726,525.4162422997005,29.991829028415072,4.928050626260764
96,8635.729872,0.1117848112019279,108.78563257101519,718.9841992100115,30.79202160363692,5.342042518
97,8702.285507578586,0.1271701731745614,102.32780097643473,840.8027817755774,28.08209448856409,5.036042713191078
98,8483.344342224664,0.11525339175048908,104.0374725265091,490.7572403491747,28.48959232002903,4.986423257592956
99,7558.4639915114185,0.3228545657483637,108.93742478847682,453.3279768908768,29.551549546808705,4.232872092613493
100,7748.150282,0.17254384070835554,96.87911417987365,623.4331170530457,28.167113444926446,4.192400921038832
101,7572.2871270794885,0.070244937,112.4527020522113,487.0501932205469,31.788251956289507,4.866849347646259
102,8963.743945906695,0.38918592054928397,100.9908660173842,749.3537398704925,30.558390140809735,4.495274888093049
103,8223.018756,0.35932506,89.73864468506044,815.8194655394236,31.288871216368133,3.758241112156273
104,8669.712589678817,0.37471329911832457,105.87697354506408,623.6083890835035,29.047883115377978,4.558096158570645
105,9587.402890030015,0.39821773792625237,108.79784051314763,553.4846568621764,29.775592176619696,5.172051040191634
106,8073.372127042412,0.11086333722682057,94.50285031,623.7613276026439,31.982946849116352,4.490096194740919
107,8443.880722981949,0.18868470661593056,110.71537770996258,739.3791271400004,33.79181634,5.127720511
108,9237.767618649012,0.31538346649643195,112.1842976,453.6216646321484,28.302500641613257,5.355186440801019
109,8026.235780630732,0.2936072163188273,93.30713462133427,685.7815957938789,33.34230593,3.8628409078866155
110,7677.053792606224,0.10386356721894928,114.50564418145666,695.3166739549516,31.46128720786725,5.036940588011798
111,8166.428341701667,0.3355415937467162,89.22134584146275,705.0752987583742,31.38351740053374,3.734629939137059
112,7870.808961,0.12855420014283125,91.06047005207469,546.8088319923509,31.001671211246563,4.061288761287714
113,9638.304600387917,0.12833616518791807,90.52674517714078,735.6210893512507,28.41636452,4.881824944311967
114,9358.676873,0.23794104801269478,111.81969130023612,486.55659453271056,28.539261110416962,5.616919962328019
115,8956.828639973974,0.2575289771945961,104.62877656974885,529.7081345867203,31.605472033954516,5.0443406205171755
116,9504.359357431751,0.2530301727432339,89.56312849666818,800.9880186617927,30.04575142861335,4.548321238989158
117,9348.445776867964,0.082020393,98.20970255105047,745.4892602906266,33.50360839946608,5.3534281528525804
118,7929.111135437883,0.3571113019206332,103.45894075209407,455.4982216045381,30.439543224156832,4.119204255086003
119,9552.885696526948,0.14296001490604715,87.50392255,549.3505041479201,28.859688752215845,4.730328307873231
120,8740.487156405998,0.095330222,111.47249105222016,535.7625931972658,32.28831300101221,5.609123867873429
121,9357.112356877344,0.36106182795414205,109.10810606324605,558.3225312,29.76012052864606,5.082797771572187
122,9561.009989824035,0.3844780243804137,100.15620320729914,549.0239081119546,31.15282184413536,4.767422936727907
123,8231.407992435286,0.3517446660429077,114.01379845777511,475.0105182971383,32.18699671303102,4.690081932558577
124,7753.119426413657,0.33333062615370734,97.53282937825298,633.5762066387281,33.40158466721242,3.8248982517380288
125,8024.250873846466,0.2793346932236576,114.52330957109493,743.0933899144661,32.75314716881006,4.830163169614458
126,8482.347913840389,0.24280007971319878,105.03759996410881,692.6926898869746,32.05816640723634,4.776573501991687
127,9381.433961621735,0.080445366,104.04013819761825,719.1486674,32.07779909437086,5.584812940416142
128,9479.680341,0.19295862457474455,89.97864685887355,482.4596714144957,33.67554786419252,4.726125388730715
129,7515.989900221739,0.18044098095430988,111.45783274913933,830.5962840707149,29.774944584979217,4.646768611
130,8674.718795928402,0.14091382431611418,97.82469063761846,785.3967335372099,28.006672565177123,4.733508460983344
131,8460.045307242191,0.30319703979100476,89.86700217347438,772.0361273982651,29.63172735638919,3.862405569943805
132,8010.847964,0.22355650727756982,85.37822559927277,779.193522,29.307348277760465,3.6836315038663074
133,7775.690345,0.078366176,101.79267050915148,823.0842032531045,31.97100751068399,4.559278337281356
134,8276.514894228345,0.12706412068243397,100.82198866368029,667.7015864,31.802269598593174,4.726106188735973
135,9668.692318998794,0.2891405672808586,106.58060867107476,530.1128071470504,31.560768296228343,5.3603284
136,8243.366743647737,0.076645801,111.70774159053406,696.7134431410165,28.097460659256722,5.234150816120769
137,8693.218430009741,0.34792241991706907,87.38219753929089,747.1525974671756,32.37266832670389,3.8247862257774017
138,9116.943605,0.22330128445489106,106.94489471021087,745.1669573416102,29.94118247491295,5.246935481721735
139,8336.348085472377,0.2182053020643268,90.62235832292747,658.5796097,31.990335934039788,4.119357952679511
140,9735.09879,0.2573427246308312,110.74531159471492,477.38348773343125,31.33947057101292,5.684686594400256
141,9713.628778366856,0.3386383380738022,109.57190541584968,598.4451753720512,30.05638555256744,5.496826784514361
142,8079.099280398337,0.17173322276576758,101.22381264956633,818.3066433853429,28.807457602624645,4.432005387719911
143,8643.671563552487,0.28730565339567227,106.30728395869934,683.7795639029704,28.566513385962885,4.866067357761247
144,8192.020113,0.24800618739852687,94.43050339551245,665.3327773022854,32.98910999867334,4.112243746431048
145,8155.1331370681755,0.14345989455929747,99.13503696798443,557.5414057528774,33.51038525248935,4.580585733303033
146,7584.8399789154255,0.3575204952243053,109.64910693131415,597.3795679666316,31.898728280585797,4.191199266280063
147,8901.997968153762,0.32909910756242483,98.77795591519642,808.1384356612677,28.62060469,4.551568467051524
148,8656.161753426382,0.28045814213044895,95.73394795976326,716.5852190107344,30.412163301329443,4.325249525
149,7618.401127874976,0.3477036051829847,99.82637341750899,764.9548107009332,32.37363520063094,3.7941996223984797
150,8140.886867744206,0.35355297033593086,109.84747757311655,631.7381692,32.67892530406041,4.582910111800249
151,9589.011537723303,0.2979270418502622,95.05624142112617,702.0988877824632,28.70931173374653,4.730088699375922
152,8050.992348534037,0.3429546649272852,90.21284779407232,549.3534435,28.000184313072296,3.6963553510282834
153,7833.258205809813,0.2941150115842493,106.36042060992342,732.1843321133945,32.27282227528363,4.399017313627649
154,8625.741348638396,0.28804927011610515,109.77934638124245,621.0405334813349,30.139577055917233,4.893514347417636
155,9766.996044454381,0.26651398237531454,88.01912436,627.0182059258982,29.52688798970956,4.5692522270226785
156,8056.727124476451,0.3134508238451744,92.19622338267834,709.7289298307527,28.07738481873715,3.7986598677826318
157,9045.911759,0.10551178685257581,89.25915969282981,824.5122485875706,31.241796440568997,4.607952156872036
158,9251.725115256051,0.358304766,95.43824235,475.6025386434484,33.10690441255589,4.447220445
159,8046.566351,0.3551452347108312,98.51052936716238,779.8972949,33.74578987763553,3.9209314956148824
160,9174.897601807277,0.060236549062095704,107.4647901088992,566.9532441648772,31.394469703679736,5.716570583
161,8345.901205254282,0.33903586269766695,104.53442754645022,627.5677818025512,31.086767966439364,4.503534351924153
162,8954.303410365234,0.095104454,103.62785702435293,458.7653315100036,28.510338312935446,5.373529238048052
163,8957.118334750057,0.16729159899069967,95.57124839828964,570.4184311337252,31.29323681,4.746462151256397
164,8732.281773371944,0.3102278897020627,110.24342659254279,651.0524970520522,30.27987447379237,4.981863455541802
165,7707.666471125139,0.10626596361690788,99.13861502194493,472.4704309389756,31.64281168530146,4.3508101716193535
166,9421.195739855248,0.33628845844167177,114.37314814045463,646.4382917532661,30.33235808725928,5.554643979390034
167,8237.794149434993,0.3412469622852097,104.0242641488721,820.8442515,29.44179474,4.342017931098411
168,7928.992573919665,0.22761370681629267,88.78794224693509,492.1572872431221,28.56979165137026,3.8029382337370885
169,7593.782825575957,0.052235055100891756,105.28532686226302,755.7762912302018,29.889510667533376,4.7416257856279636
170,8859.053769332957,0.1504633466112195,94.75312046295097,613.8684214,28.579869005726515,4.656652900922794
171,9058.398032,0.2659244214315098,105.58981590058292,712.0694858097352,29.061381704943905,5.130042079167343
172,7538.152006534069,0.3934151623095982,87.08923444487218,554.0946391940918,33.92401695147728,3.1650888252265426
173,8677.814034088346,0.27113473445583397,90.24644311527878,513.7969050165433,30.664621341439712,4.207023424315253
174,8020.940282955257,0.14093125337245593,110.67211776717359,514.1850457084906,31.1912306,4.969752400392542
175,8983.897417941735,0.271901996,91.81538671070544,478.19677825725785,33.241711172423294,4.331466227419221
176,7901.042787,0.23899488290054943,110.1112337572882,524.2586819604973,33.973413402944125,4.564066076
177,9089.156797635671,0.3229458883029003,93.37828265363231,715.6877539955873,31.49628669606809,4.329586075708386
178,8389.491296491236,0.087443224,104.28645730176123,802.6762447374033,32.87484292626503,4.990908185
179,9654.478974094489,0.3163597658757098,105.82451720529494,775.6502742364647,29.96164614602005,5.2270108451640755
180,7816.298171535785,0.2394433025366386,100.3796425943516,724.0537239497937,29.834463744683745,4.193478071253958
181,8284.452607415595,0.38704720135064813,94.15932030090194,494.1727453644411,30.41622232596736,3.913057676776109
182,7760.989098853355,0.16965525811354015,91.37933129113289,565.6749785183799,32.03504357604189,3.940684208
183,9626.795322040694,0.2714176625968819,85.99568063687279,573.9227501289876,32.09315013553059,4.3758799347748205
184,9517.880512776257,0.3762098369285061,94.11839203722171,549.9827785590485,29.891436607896704,4.410138273721681
185,8093.265743744858,0.085878405,104.5948837159385,656.0022638838892,28.799259544819773,4.838764753423354
186,9017.963305878611,0.37802997053275794,113.14914455345448,664.221526,31.79437753879305,5.170708128537983
187,9379.611060462796,0.2907600028052847,111.13613446789157,592.7543900684441,28.769955173132587,5.399373264169166
188,8776.961866678763,0.073742971,107.98194329605909,591.5156634945744,31.47095504937598,5.580627396252794
189,8718.196330218814,0.1553372484313857,108.65342029759896,781.4222391624326,32.16053276833785,5.274126407465566
190,8056.260269071039,0.2978602310258486,104.94954710427986,765.7171393278743,32.20366897836671,4.393148671035208
191,7714.136365953568,0.073572711,92.80860572698009,573.1183326722983,32.52083266395758,4.206929205412286
192,9563.596243292652,0.2537596610616957,112.21585092117489,815.5153775493037,33.237156529393985,5.767421863753669
193,9570.961531,0.17105906993353487,105.12196935717502,831.1260068010024,30.99975395178873,5.566484025769766
194,8956.133351728517,0.26732043121861704,101.8132189294132,580.6970168120163,32.381495137177424,4.793560880282856
195,8279.768519412011,0.066009712,88.32968407640443,591.7699795172219,31.71503641219502,4.254954373487998
196,8303.182022,0.3550378821533317,98.41166631419276,652.2536613687835,29.119839638786097,4.136375085264094
197,9169.698061,0.39072113921208895,98.81074813605778,826.4483250134695,28.15413786921645,4.525103205263065
198,9563.353597890928,0.389107249,110.9369082856801,800.5277732569245,29.70724831,5.251183958580786
199,9540.298776,0.31237814111002365,101.39944660563366,491.0271850334359,30.658202238025716,5.019320967036103
200,9293.713755472534,0.095530184,96.41201646911229,607.0922973085665,31.702635666571936,5.226958842658374
201,8976.672786154862,0.3153921185751579,114.30400985531978,671.3484758999087,33.099755983019236,5.301725052377558
202,7693.521919488612,0.058605420760580534,88.32161779978946,651.252989,29.177474300236995,3.985087341840406
203,7871.7460424176115,0.057743243,97.67645284935834,527.5452271747571,28.753298739390864,4.4174855993027755
204,9566.674633612281,0.16326357670233943,86.26074025514215,793.5267084672619,33.780879684845964,4.456063792998353
205,8894.786837217056,0.22102511664163305,107.19712362300791,720.7763131987349,28.648267356258444,5.1713767072091805
206,7521.153218718248,0.3196425962327276,112.54229656597451,785.1633499407214,30.870946420643136,4.343431791
207,7733.384548591874,0.28915338181227684,93.40111988651468,793.5057117397889,31.51338237275981,3.744186422445316
208,9026.054068948528,0.20606594723186195,110.75025030397363,749.3423414662959,31.248246525444628,5.453826486444462
209,7511.641642846303,0.14576933319858307,93.76654691385693,625.6842405,28.51619294219766,3.9458115648573266
210,7869.858518260247,0.39899357505519895,112.32310484931746,694.2187020061698,28.342161484021716,4.4079084197634755
211,8762.087715543148,0.19916345578259054,107.61885710790352,514.1461624478973,28.632900564766214,5.155029018956794
212,9091.358954693194,0.2079854585153864,109.14720330524315,719.458167,31.513526103235677,5.35919756
213,8999.510896855982,0.10726833741708422,85.54019666801364,521.7013022957123,31.266069325805926,4.445469182752697
214,8015.8194117592875,0.3281833420624753,113.88431071222078,727.5798362040628,29.402444752220465,4.657504915829334
215,9138.012209099332,0.2927887790235211,106.80012976210969,541.8392643015875,31.82664485107355,5.1104619103464195
216,8045.672901,0.12726936447606615,94.14253286,497.02052006008796,32.920405012333894,4.2604925588633975
217,8248.419305766316,0.078833366,109.8818399457654,516.1137961,28.249473759079564,5.212700601001533
218,9216.930231771456,0.2881747557261496,93.44563595,450.7968540876281,30.988779661288255,4.501760655168771
219,8994.155667808594,0.27907892499839737,111.18261518698384,737.4958471,32.13586247261614,5.247095536508891
220,9453.213844,0.14564083444937326,88.37741171235811,742.9604196233516,29.51387156241812,4.708170343446104
221,9012.509652,0.38280224678764363,106.11057932382387,655.9733399653038,29.846625431758895,4.736080825660289
222,8807.109787671585,0.1028702621233151,101.22095429934731,514.5451204221534,31.681827417936304,5.009362473397848
223,7715.451966004613,0.2013171803649107,87.89603410586322,483.4217350042759,33.38761176066242,3.6786901699919876
224,8345.746347036697,0.38026557205865963,92.25681484776517,457.6515865749148,32.85954652181739,3.868879959644696
225,8109.965445667968,0.19690456092414282,85.37212108831945,516.2992707860883,31.49878131,3.7712304027527326
226,8061.176179771892,0.273484082,99.06303896393517,806.3422139932586,32.38133031,4.189402775450763
227,9737.924275930625,0.189158039,94.03795782280001,546.6147366806726,30.188934821246793,5.076035828217535
228,8404.124766733548,0.14597532082203452,102.95072452893277,591.7085308868863,31.845793168592547,4.814657322
229,9551.707076907362,0.3943921767859399,93.91713423125852,492.1381937925333,30.797089546765342,4.350021732139878
230,8951.618839793704,0.19326690221026505,93.99757334520955,538.9445218992681,29.139616818745367,4.601475363001181
231,9328.065998145792,0.36293472128769705,107.2957959619481,657.6898283,32.210429643263545,5.000196196315059
232,8656.065314141943,0.13048411206188018,86.44428508,693.1010732,31.338787824092933,4.177672038
233,8826.878934640627,0.12458664640877917,112.08684985575962,548.1409256664845,30.151729491721547,5.594682843492916
234,8632.790695783387,0.060896929,110.56791623173544,473.0928636900469,33.468035140471784,5.594691241395108
235,7949.058871935502,0.2780833888815598,105.03414049679219,606.4131476509594,28.12560471,4.382190109036254
236,9161.639865101462,0.1789842203033164,102.79664710322153,543.6813483705337,29.894638907496976,5.210939233003078
237,8145.776433613968,0.35252538744387296,111.76907494418957,537.8215692919208,28.34128838666588,4.686766475362919
238,7555.926722792344,0.21562346734204502,90.55990538586143,833.9451210853821,32.59916389732976,3.6900729904300875
239,8984.586280586485,0.3888676997701526,87.36907486572485,696.5201943702896,32.212644724682754,3.8995885479999557
240,7907.354562636213,0.1149339304960924,92.18530509728615,672.7513772688384,29.98811331,4.121984265587376
241,9663.054744011702,0.35401810878446377,108.83734836100571,616.3100414093287,32.053977413242436,5.2626220649372675
242,9694.035727105951,0.32180889847710964,86.040108,621.5777333720578,30.375623357175698,4.250494693608114
243,9604.188098,0.31982264562541823,102.48420505250469,666.3620015352324,32.537522748534606,5.031783062
244,8351.365010587522,0.3456741298409107,114.8631254857393,728.5719228144428,30.725101976420238,4.878256797379904
245,7535.550218016395,0.3163583968300496,110.67088281512619,730.8584384727318,30.473678366989994,4.408902967971069
246,9635.132693951768,0.2691771125709954,100.64337067130768,518.6775630821799,33.60837949292981,5.077705501573299
247,8484.823541129823,0.095935707,86.90922727859927,650.0451008306508,29.5052746,4.212616955993089
248,9723.306084,0.061384162821938176,109.94120543157129,614.7832380136408,28.72268403997939,6.233624017274999
249,9716.325947305282,0.3722967467354904,102.96935524531631,798.2107865077537,31.50725867955675,5.017005300543695
250,9461.921747574928,0.26582761008225836,88.44798991,702.5675684873506,33.81593087370507,4.433841895725175
251,8177.232451760047,0.3287880518416617,87.81571854470069,663.0016265663927,30.26703528236312,3.7352740429353655
252,8385.724775784429,0.21853282302939253,112.28880458309777,496.15785687156693,28.372220581772687,4.972824516479566
253,9457.614344488771,0.091057866,105.07600788814236,692.2551557293646,30.035831603857403,5.598939512409988
254,8228.920612,0.093815027,109.87860397950267,496.8815622720934,31.03558992591735,5.171270048375427
255,7889.833317378013,0.289947851,111.36936700846802,584.8826302263008,28.97153803979328,4.639092249
256,8780.642903654205,0.20060706321481198,102.15317056144967,507.13678592573274,31.948613308338953,4.817706396834287
257,9653.155980569796,0.12018365434511787,100.52339055265124,726.8294588097476,33.98649633,5.356945800165927
258,9100.868532352437,0.22205809135950294,97.91282231,532.5008455344611,30.710436855888663,4.840849167321199
259,8811.140691205539,0.072473128,94.50839763373358,606.7437492752103,30.128371340381275,4.845597738777212
260,7723.505935672768,0.2536899906700396,98.03787882576135,808.2699110475114,30.404225,3.9700150939442294
261,8914.516621408091,0.14414769155228419,108.2163896719047,531.7265533595881,28.690877070371208,5.363445039596863
262,9777.123855239806,0.32914568522301585,103.05770293045394,653.1220255835117,33.299641608557344,5.101705905585999
263,7822.193235044006,0.15862668562325083,111.77569869864539,617.7086644664088,30.488953933128112,4.877044384775996
264,8692.158200436596,0.20932705217863046,98.30140043137563,457.2496164182919,30.323646468549047,4.612470781921741
265,9517.958065434297,0.054067188967835224,103.21268736156262,767.1032454291251,31.958141637582845,5.77553903
266,9203.767821,0.075356411,103.93922659275967,477.61836252583987,30.652200525586743,5.4024250619556415
267,9103.136204289116,0.18737274474233973,102.75091486918977,639.7020083907814,31.889400812847075,5.0960884649128895
268,9115.713393170352,0.21797859215099324,106.0790131925655,674.2713179755799,28.368677740784726,5.1765005929244134
269,8326.829647805436,0.2600071918417563,92.12300405,701.3705826458348,32.88234006233336,4.051224460883813
270,8175.2612418083345,0.15208190254825615,100.37091332637372,725.4526517231502,33.643023717276414,4.5595095987155325
271,9361.530658,0.29324366014428993,88.12674408425043,551.3089534,31.892592316956318,4.336698271845914
272,9363.260807762115,0.35104283901622163,96.53533982934438,453.99151066337976,33.72739557315286,4.473629648119548
273,9494.266332734238,0.32294784611267247,99.63001205863793,739.3774649419647,28.90859388621978,4.852959503111173
274,9600.453270879883,0.063866589,104.56672778636417,664.2626397390314,30.86449713688212,5.8781344909070965
275,8676.087517380158,0.21817743154024016,113.5159315775861,784.4470812828995,31.610840403672682,5.421908566037455
276,8653.487478,0.086725562,103.01953199645068,778.5553451602777,31.49041988452712,5.1160334145662745
277,9336.078911623583,0.13471575555188464,107.3078174852968,787.3304671151533,30.40877067453426,5.662828724394385
278,8994.917041,0.3953319076435013,100.18798178485608,644.037864,30.02850645619757,4.354983546339941
279,9114.523817692718,0.09987344,104.02312094128993,583.4513583347463,28.760944135302513,5.313460726980642
